gene,gene_name,fold_seed42,fold_seed43,fold_seed44
ENSG00000021762,OSBPL5,0,1,3
ENSG00000006025,OSBPL7,1,4,0
ENSG00000091039,OSBPL8,0,0,4
ENSG00000117859,OSBPL9,1,3,4
ENSG00000170909,OSCAR,3,3,3
ENSG00000132823,OSER1,4,4,1
ENSG00000092094,OSGEP,0,4,3
ENSG00000128694,OSGEPL1,4,0,3
ENSG00000164823,OSGIN2,3,3,3
ENSG00000099985,OSM,0,4,2
ENSG00000145623,OSMR,2,3,1
ENSG00000143867,OSR1,1,2,4
ENSG00000164920,OSR2,0,1,3
ENSG00000228474,OST4,0,1,4
ENSG00000198856,OSTC,0,2,3
ENSG00000134996,OSTF1,0,3,3
ENSG00000081087,OSTM1,4,2,0
ENSG00000115155,OTOF,0,3,0
ENSG00000188162,OTOG,1,1,1
ENSG00000171540,OTP,3,4,2
ENSG00000167770,OTUB1,2,0,0
ENSG00000089723,OTUB2,2,1,0
ENSG00000165312,OTUD1,2,2,0
ENSG00000169914,OTUD3,2,0,2
ENSG00000164164,OTUD4,4,2,2
ENSG00000068308,OTUD5,3,0,2
ENSG00000155100,OTUD6B,4,3,3
ENSG00000264522,OTUD7B,4,4,4
ENSG00000154124,OTULIN,2,3,3
ENSG00000145569,OTULINL,4,4,0
ENSG00000115507,OTX1,0,3,4
ENSG00000165588,OTX2,3,3,4
ENSG00000262664,OVCA2,2,0,3
ENSG00000085465,OVGP1,0,3,0
ENSG00000172818,OVOL1,4,4,0
ENSG00000125850,OVOL2,0,1,1
ENSG00000105261,OVOL3,3,0,3
ENSG00000155463,OXA1L,2,4,4
ENSG00000083720,OXCT1,4,3,3
ENSG00000204237,OXLD1,4,4,1
ENSG00000154814,OXNAD1,0,3,0
ENSG00000164830,OXR1,1,3,2
ENSG00000151093,OXSM,4,3,2
ENSG00000172939,OXSR1,4,3,4
ENSG00000108405,P2RX1,1,1,0
ENSG00000135124,P2RX4,4,3,2
ENSG00000083454,P2RX5,2,4,1
ENSG00000089041,P2RX7,3,4,2
ENSG00000078589,P2RY10,2,1,4
ENSG00000244165,P2RY11,2,1,0
ENSG00000169313,P2RY12,0,4,2
ENSG00000181631,P2RY13,3,0,2
ENSG00000174944,P2RY14,0,1,2
ENSG00000182162,P2RY8,2,2,3
ENSG00000117385,P3H1,4,4,0
ENSG00000110811,P3H3,3,2,3
ENSG00000141696,P3H4,1,0,0
ENSG00000122884,P4HA1,4,2,3
ENSG00000072682,P4HA2,2,3,1
ENSG00000185624,P4HB,0,0,4
ENSG00000178467,P4HTM,3,0,4
ENSG00000170515,PA2G4,1,0,1
ENSG00000175575,PAAF1,2,1,1
ENSG00000070756,PABPC1,2,4,2
ENSG00000101104,PABPC1L,4,2,3
ENSG00000090621,PABPC4,4,4,3
ENSG00000100836,PABPN1,2,0,4
ENSG00000163138,PACRGL,3,0,1
ENSG00000175115,PACS1,1,1,3
ENSG00000179364,PACS2,2,1,3
ENSG00000100266,PACSIN2,0,3,4
ENSG00000165912,PACSIN3,4,4,4
ENSG00000159339,PADI4,0,0,4
ENSG00000007168,PAFAH1B1,3,4,4
ENSG00000168092,PAFAH1B2,1,4,4
ENSG00000079462,PAFAH1B3,3,4,2
ENSG00000158006,PAFAH2,4,2,1
ENSG00000158639,PAGE5,1,0,3
ENSG00000280789,PAGR1,3,3,4
ENSG00000128050,PAICS,0,2,4
ENSG00000172239,PAIP1,3,1,0
ENSG00000120727,PAIP2,3,1,2
ENSG00000124374,PAIP2B,3,4,3
ENSG00000149269,PAK1,4,2,1
ENSG00000180370,PAK2,2,4,0
ENSG00000077264,PAK3,4,4,2
ENSG00000130669,PAK4,2,4,0
ENSG00000107719,PALD1,4,1,0
ENSG00000129116,PALLD,2,1,4
ENSG00000135473,PAN2,0,2,0
ENSG00000152520,PAN3,0,4,3
ENSG00000152782,PANK1,0,3,0
ENSG00000125779,PANK2,0,3,1
ENSG00000120137,PANK3,2,1,0
ENSG00000157881,PANK4,0,2,0
ENSG00000110218,PANX1,4,4,3
ENSG00000073150,PANX2,3,3,3
ENSG00000148832,PAOX,1,0,1
ENSG00000090060,PAPOLA,3,2,1
ENSG00000115421,PAPOLG,0,2,1
ENSG00000138801,PAPSS1,1,0,4
ENSG00000198682,PAPSS2,3,4,4
ENSG00000163291,PAQR3,2,0,2
ENSG00000162073,PAQR4,3,0,0
ENSG00000160781,PAQR6,1,3,4
ENSG00000182749,PAQR7,2,3,4
ENSG00000170915,PAQR8,0,4,4
ENSG00000102981,PARD6A,1,0,1
ENSG00000124171,PARD6B,0,0,1
ENSG00000178184,PARD6G,4,1,0
ENSG00000116288,PARK7,4,0,2
ENSG00000175193,PARL,3,4,4
ENSG00000140694,PARN,1,0,2
ENSG00000143799,PARP1,0,4,1
ENSG00000178685,PARP10,2,2,0
ENSG00000111224,PARP11,0,2,4
ENSG00000059378,PARP12,2,3,0
ENSG00000173193,PARP14,3,1,4
ENSG00000173200,PARP15,0,0,4
ENSG00000138617,PARP16,0,0,2
ENSG00000129484,PARP2,4,4,2
ENSG00000041880,PARP3,1,1,3
ENSG00000102699,PARP4,4,0,2
ENSG00000137817,PARP6,0,4,2
ENSG00000151883,PARP8,4,4,3
ENSG00000138496,PARP9,1,3,0
ENSG00000185480,PARPBP,2,4,4
ENSG00000162396,PARS2,0,4,4
ENSG00000188677,PARVB,4,2,1
ENSG00000138964,PARVG,2,3,3
ENSG00000115687,PASK,0,0,2
ENSG00000132849,PATJ,3,4,1
ENSG00000166889,PATL1,2,3,4
ENSG00000229474,PATL2,2,4,3
ENSG00000100105,PATZ1,0,4,3
ENSG00000177425,PAWR,4,4,0
ENSG00000125813,PAX1,0,0,3
ENSG00000075891,PAX2,2,2,2
ENSG00000135903,PAX3,3,1,2
ENSG00000106331,PAX4,0,3,4
ENSG00000196092,PAX5,1,3,0
ENSG00000007372,PAX6,1,4,1
ENSG00000009709,PAX7,4,4,2
ENSG00000125618,PAX8,0,4,2
ENSG00000198807,PAX9,3,3,3
ENSG00000157212,PAXIP1,2,3,2
ENSG00000310560,PAXX,0,0,0
ENSG00000102390,PBDC1,4,2,4
ENSG00000168078,PBK,4,1,0
ENSG00000108187,PBLD,4,1,4
ENSG00000163939,PBRM1,1,0,2
ENSG00000185630,PBX1,2,4,3
ENSG00000204304,PBX2,0,3,1
ENSG00000167081,PBX3,1,4,2
ENSG00000105717,PBX4,0,3,0
ENSG00000163346,PBXIP1,4,3,1
ENSG00000173599,PC,2,1,1
ENSG00000166228,PCBD1,3,1,3
ENSG00000132570,PCBD2,2,3,3
ENSG00000169564,PCBP1,1,1,1
ENSG00000197111,PCBP2,3,4,0
ENSG00000183570,PCBP3,3,0,2
ENSG00000090097,PCBP4,1,2,3
ENSG00000175198,PCCA,0,4,1
ENSG00000114054,PCCB,4,2,4
ENSG00000113555,PCDH12,3,4,3
ENSG00000179715,PCED1B,3,4,3
ENSG00000115289,PCGF1,0,2,1
ENSG00000277258,PCGF2,1,4,2
ENSG00000185619,PCGF3,4,0,0
ENSG00000180628,PCGF5,0,0,3
ENSG00000156374,PCGF6,4,2,3
ENSG00000100982,PCIF1,0,2,2
ENSG00000124253,PCK1,0,0,2
ENSG00000100889,PCK2,4,0,0
ENSG00000166803,PCLAF,3,2,1
ENSG00000078674,PCM1,3,1,0
ENSG00000120265,PCMT1,1,4,1
ENSG00000168300,PCMTD1,2,3,4
ENSG00000203880,PCMTD2,3,3,1
ENSG00000081154,PCNP,4,1,0
ENSG00000160299,PCNT,1,3,2
ENSG00000100731,PCNX1,0,1,3
ENSG00000135749,PCNX2,2,1,4
ENSG00000197136,PCNX3,3,4,4
ENSG00000126773,PCNX4,3,0,4
ENSG00000106333,PCOLCE,4,1,0
ENSG00000174788,PCP2,2,1,2
ENSG00000248485,PCP4L1,4,2,0
ENSG00000102109,PCSK1N,0,0,3
ENSG00000099139,PCSK5,2,3,2
ENSG00000140479,PCSK6,1,1,0
ENSG00000160613,PCSK7,2,4,2
ENSG00000141179,PCTP,1,1,1
ENSG00000116005,PCYOX1,1,1,3
ENSG00000145882,PCYOX1L,1,3,4
ENSG00000161217,PCYT1A,4,3,4
ENSG00000185813,PCYT2,0,2,0
ENSG00000106244,PDAP1,3,4,3
ENSG00000188389,PDCD1,3,1,3
ENSG00000114209,PDCD10,0,1,2
ENSG00000197646,PDCD1LG2,0,2,1
ENSG00000071994,PDCD2,1,4,0
ENSG00000126249,PDCD2L,2,3,4
ENSG00000150593,PDCD4,3,1,3
ENSG00000105185,PDCD5,3,4,2
ENSG00000249915,PDCD6,2,4,3
ENSG00000170248,PDCD6IP,3,4,4
ENSG00000136940,PDCL,0,2,2
ENSG00000115539,PDCL3,3,2,0
ENSG00000174840,PDE12,4,4,3
ENSG00000123360,PDE1B,0,4,0
ENSG00000152270,PDE3B,3,0,1
ENSG00000065989,PDE4A,1,2,4
ENSG00000184588,PDE4B,3,4,1
ENSG00000113448,PDE4D,2,2,3
ENSG00000178104,PDE4DIP,0,4,2
ENSG00000138735,PDE5A,0,3,1
ENSG00000133256,PDE6B,2,3,3
ENSG00000095464,PDE6C,4,2,0
ENSG00000156973,PDE6D,4,3,2
ENSG00000185527,PDE6G,0,4,0
ENSG00000205268,PDE7A,4,1,0
ENSG00000171408,PDE7B,3,0,4
ENSG00000073417,PDE8A,2,2,0
ENSG00000160191,PDE9A,1,2,4
ENSG00000258429,PDF,1,1,3
ENSG00000197461,PDGFA,0,1,3
ENSG00000100311,PDGFB,0,0,1
ENSG00000170962,PDGFD,4,4,4
ENSG00000113721,PDGFRB,2,3,2
ENSG00000131828,PDHA1,4,2,2
ENSG00000168291,PDHB,4,3,1
ENSG00000110435,PDHX,3,3,3
ENSG00000167004,PDIA3,4,4,1
ENSG00000155660,PDIA4,0,2,4
ENSG00000065485,PDIA5,2,2,3
ENSG00000143870,PDIA6,1,1,2
ENSG00000175087,PDIK1L,4,0,3
ENSG00000152256,PDK1,3,2,2
ENSG00000005882,PDK2,0,0,3
ENSG00000067992,PDK3,2,3,3
ENSG00000004799,PDK4,3,2,2
ENSG00000107438,PDLIM1,3,0,3
ENSG00000120913,PDLIM2,2,0,0
ENSG00000163110,PDLIM5,0,4,3
ENSG00000196923,PDLIM7,2,2,0
ENSG00000164951,PDP1,3,3,0
ENSG00000172840,PDP2,2,1,2
ENSG00000140992,PDPK1,0,2,4
ENSG00000090857,PDPR,0,3,2
ENSG00000121892,PDS5A,0,3,1
ENSG00000083642,PDS5B,2,1,2
ENSG00000148459,PDSS1,3,3,2
ENSG00000164494,PDSS2,2,1,0
ENSG00000139515,PDX1,4,0,0
ENSG00000179889,PDXDC1,0,2,3
ENSG00000160209,PDXK,2,4,0
ENSG00000241360,PDXP,0,1,2
ENSG00000120509,PDZD11,3,3,4
ENSG00000133401,PDZD2,1,2,4
ENSG00000067840,PDZD4,2,3,4
ENSG00000165650,PDZD8,1,4,2
ENSG00000162366,PDZK1IP1,3,3,1
ENSG00000162734,PEA15,0,0,1
ENSG00000173517,PEAK1,3,1,0
ENSG00000188305,PEAK3,3,0,3
ENSG00000187800,PEAR1,3,3,1
ENSG00000089220,PEBP1,2,1,0
ENSG00000261371,PECAM1,4,0,4
ENSG00000115425,PECR,0,4,2
ENSG00000162517,PEF1,1,4,0
ENSG00000198300,PEG3,4,2,2
ENSG00000197329,PELI1,3,1,4
ENSG00000139946,PELI2,1,1,4
ENSG00000174516,PELI3,0,3,3
ENSG00000152684,PELO,2,1,3
ENSG00000133027,PEMT,2,4,1
ENSG00000124299,PEPD,3,0,3
ENSG00000179094,PER1,1,1,1
ENSG00000132326,PER2,2,4,0
ENSG00000049246,PER3,0,4,1
ENSG00000112378,PERP,0,1,3
ENSG00000229833,PET100,0,0,0
ENSG00000232838,PET117,0,3,1
ENSG00000127980,PEX1,3,3,2
ENSG00000157911,PEX10,3,4,4
ENSG00000166821,PEX11A,2,1,2
ENSG00000131779,PEX11B,3,2,4
ENSG00000104883,PEX11G,0,2,2
ENSG00000108733,PEX12,3,4,1
ENSG00000162928,PEX13,1,2,4
ENSG00000142655,PEX14,2,0,0
ENSG00000121680,PEX16,0,2,2
ENSG00000162735,PEX19,2,4,1
ENSG00000164751,PEX2,2,2,1
ENSG00000215193,PEX26,0,0,4
ENSG00000034693,PEX3,2,2,2
ENSG00000139197,PEX5,2,0,1
ENSG00000114757,PEX5L,0,0,4
ENSG00000124587,PEX6,2,4,4
ENSG00000112357,PEX7,2,3,1
ENSG00000163737,PF4,4,0,1
ENSG00000109272,PF4V1,0,1,3
ENSG00000178921,PFAS,1,3,1
ENSG00000113068,PFDN1,3,2,0
ENSG00000101132,PFDN4,1,2,1
ENSG00000123349,PFDN5,0,4,4
ENSG00000204220,PFDN6,3,1,3
ENSG00000158571,PFKFB1,3,4,1
ENSG00000123836,PFKFB2,1,4,4
ENSG00000170525,PFKFB3,1,4,3
ENSG00000114268,PFKFB4,2,0,2
ENSG00000141959,PFKL,1,3,1
ENSG00000152556,PFKM,3,3,4
ENSG00000067057,PFKP,2,4,0
ENSG00000070087,PFN2,2,2,2
ENSG00000171314,PGAM1,3,1,1
ENSG00000247077,PGAM5,0,2,1
ENSG00000197121,PGAP1,2,2,1
ENSG00000148985,PGAP2,1,1,0
ENSG00000161395,PGAP3,2,3,2
ENSG00000137338,PGBD1,4,0,1
ENSG00000185220,PGBD2,4,2,3
ENSG00000182405,PGBD4,1,2,0
ENSG00000096088,PGC,4,4,2
ENSG00000142657,PGD,1,4,0
ENSG00000142102,PGGHG,3,1,0
ENSG00000164219,PGGT1B,0,1,4
ENSG00000102144,PGK1,1,2,1
ENSG00000130313,PGLS,4,1,2
ENSG00000008438,PGLYRP1,2,0,0
ENSG00000079739,PGM1,3,2,1
ENSG00000169299,PGM2,4,4,3
ENSG00000165434,PGM2L1,4,4,2
ENSG00000184207,PGP,2,0,0
ENSG00000082175,PGR,4,4,3
ENSG00000101856,PGRMC1,3,0,3
ENSG00000164040,PGRMC2,1,0,2
ENSG00000087157,PGS1,0,0,4
ENSG00000112137,PHACTR1,0,0,2
ENSG00000112419,PHACTR2,2,1,4
ENSG00000204138,PHACTR4,2,4,2
ENSG00000111752,PHC1,3,4,4
ENSG00000134686,PHC2,1,0,4
ENSG00000173889,PHC3,4,4,1
ENSG00000198324,PHETA1,3,0,0
ENSG00000102174,PHEX,2,4,2
ENSG00000112511,PHF1,1,0,1
ENSG00000130024,PHF10,1,1,0
ENSG00000136147,PHF11,2,1,1
ENSG00000109118,PHF12,1,2,0
ENSG00000116273,PHF13,1,1,4
ENSG00000106443,PHF14,1,3,2
ENSG00000119403,PHF19,3,4,2
ENSG00000197724,PHF2,2,4,1
ENSG00000025293,PHF20,4,0,4
ENSG00000129292,PHF20L1,4,2,3
ENSG00000135365,PHF21A,4,1,4
ENSG00000040633,PHF23,4,3,1
ENSG00000118482,PHF3,1,2,4
ENSG00000156531,PHF6,1,1,0
ENSG00000010318,PHF7,2,2,4
ENSG00000172943,PHF8,0,0,4
ENSG00000092621,PHGDH,4,3,1
ENSG00000233041,PHGR1,0,0,2
ENSG00000146247,PHIP,2,0,4
ENSG00000067177,PHKA1,4,1,4
ENSG00000044446,PHKA2,2,3,3
ENSG00000102893,PHKB,0,0,4
ENSG00000156873,PHKG2,3,4,2
ENSG00000139289,PHLDA1,3,1,2
ENSG00000181649,PHLDA2,2,2,0
ENSG00000174307,PHLDA3,0,4,1
ENSG00000019144,PHLDB1,0,2,1
ENSG00000144824,PHLDB2,0,2,4
ENSG00000081913,PHLPP1,0,3,3
ENSG00000040199,PHLPP2,1,1,0
ENSG00000173868,PHOSPHO1,0,3,2
ENSG00000144362,PHOSPHO2,4,1,3
ENSG00000165462,PHOX2A,4,4,4
ENSG00000109132,PHOX2B,2,1,2
ENSG00000054148,PHPT1,0,2,0
ENSG00000070047,PHRF1,1,2,2
ENSG00000116793,PHTF1,3,2,2
ENSG00000006576,PHTF2,0,2,0
ENSG00000107537,PHYH,1,0,2
ENSG00000175287,PHYHD1,3,1,2
ENSG00000175309,PHYKPL,1,1,3
ENSG00000164530,PI16,2,2,2
ENSG00000155252,PI4K2A,2,3,4
ENSG00000038210,PI4K2B,1,3,0
ENSG00000143393,PI4KB,0,1,1
ENSG00000139200,PIANP,2,1,0
ENSG00000033800,PIAS1,4,0,4
ENSG00000078043,PIAS2,2,3,2
ENSG00000131788,PIAS3,4,1,2
ENSG00000105229,PIAS4,1,4,3
ENSG00000083535,PIBF1,0,2,2
ENSG00000073921,PICALM,0,0,1
ENSG00000100151,PICK1,0,1,0
ENSG00000177595,PIDD1,2,1,0
ENSG00000103335,PIEZO1,3,3,3
ENSG00000140451,PIF1,3,4,2
ENSG00000165195,PIGA,1,4,3
ENSG00000069943,PIGB,3,3,0
ENSG00000225973,PIGBOS1,1,0,1
ENSG00000135845,PIGC,2,2,4
ENSG00000151665,PIGF,0,1,2
ENSG00000174227,PIGG,4,3,0
ENSG00000100564,PIGH,0,4,1
ENSG00000142892,PIGK,1,0,0
ENSG00000108474,PIGL,0,3,2
ENSG00000143315,PIGM,4,0,1
ENSG00000197563,PIGN,4,1,0
ENSG00000165282,PIGO,0,3,0
ENSG00000185808,PIGP,3,2,3
ENSG00000007541,PIGQ,1,0,4
ENSG00000162896,PIGR,1,0,4
ENSG00000087111,PIGS,4,1,1
ENSG00000124155,PIGT,4,0,3
ENSG00000101464,PIGU,4,2,1
ENSG00000060642,PIGV,2,1,2
ENSG00000277161,PIGW,2,4,1
ENSG00000163964,PIGX,3,4,0
ENSG00000255072,PIGY,3,4,3
ENSG00000104872,PIH1D1,4,4,1
ENSG00000155629,PIK3AP1,0,1,4
ENSG00000011405,PIK3C2A,0,1,1
ENSG00000133056,PIK3C2B,1,1,0
ENSG00000078142,PIK3C3,1,2,4
ENSG00000121879,PIK3CA,3,2,1
ENSG00000051382,PIK3CB,0,4,2
ENSG00000171608,PIK3CD,2,3,2
ENSG00000105851,PIK3CG,1,1,0
ENSG00000100100,PIK3IP1,4,4,3
ENSG00000145675,PIK3R1,0,1,4
ENSG00000105647,PIK3R2,4,0,3
ENSG00000196455,PIK3R4,4,2,2
ENSG00000141506,PIK3R5,4,0,1
ENSG00000276231,PIK3R6,0,3,4
ENSG00000115020,PIKFYVE,4,1,1
ENSG00000085514,PILRA,4,0,0
ENSG00000121716,PILRB,4,3,0
ENSG00000137193,PIM1,3,4,1
ENSG00000102096,PIM2,3,0,0
ENSG00000198355,PIM3,1,3,0
ENSG00000129195,PIMREG,4,3,4
ENSG00000127445,PIN1,1,2,0
ENSG00000102309,PIN4,3,3,2
ENSG00000158828,PINK1,0,4,1
ENSG00000159763,PIP,1,1,4
ENSG00000150867,PIP4K2A,1,1,2
ENSG00000276293,PIP4K2B,0,4,0
ENSG00000166908,PIP4K2C,1,2,2
ENSG00000165782,PIP4P1,4,1,3
ENSG00000155099,PIP4P2,3,3,1
ENSG00000143398,PIP5K1A,3,3,0
ENSG00000107242,PIP5K1B,2,4,4
ENSG00000186111,PIP5K1C,1,2,3
ENSG00000087842,PIR,4,3,3
ENSG00000241878,PISD,4,2,2
ENSG00000057757,PITHD1,3,1,1
ENSG00000174238,PITPNA,0,2,0
ENSG00000180957,PITPNB,1,4,2
ENSG00000154217,PITPNC1,3,2,1
ENSG00000110697,PITPNM1,4,0,3
ENSG00000090975,PITPNM2,3,3,2
ENSG00000107959,PITRM1,3,3,3
ENSG00000069011,PITX1,0,1,2
ENSG00000164093,PITX2,4,0,1
ENSG00000107859,PITX3,2,0,0
ENSG00000134627,PIWIL4,4,3,1
ENSG00000181191,PJA1,1,2,2
ENSG00000198961,PJA2,4,4,3
ENSG00000204311,PJVK,1,1,1
ENSG00000008710,PKD1,3,3,4
ENSG00000118762,PKD2,3,3,3
ENSG00000171033,PKIA,2,0,4
ENSG00000168734,PKIG,0,3,2
ENSG00000067225,PKM,1,3,2
ENSG00000123143,PKN1,0,1,0
ENSG00000065243,PKN2,3,2,2
ENSG00000160447,PKN3,2,1,1
ENSG00000160199,PKNOX1,3,4,3
ENSG00000165495,PKNOX2,0,4,3
ENSG00000057294,PKP2,4,4,4
ENSG00000144283,PKP4,2,3,1
ENSG00000069764,PLA2G10,1,4,0
ENSG00000123739,PLA2G12A,0,0,2
ENSG00000103066,PLA2G15,2,4,0
ENSG00000176485,PLAAT3,4,1,3
ENSG00000188257,PLA2G2A,0,3,4
ENSG00000116711,PLA2G4A,0,0,1
ENSG00000105499,PLA2G4C,1,2,4
ENSG00000184381,PLA2G6,0,0,4
ENSG00000146070,PLA2G7,1,0,1
ENSG00000137055,PLAA,1,0,3
ENSG00000145287,PLAC8,0,0,0
ENSG00000189129,PLAC9,0,4,0
ENSG00000181690,PLAG1,1,3,0
ENSG00000118495,PLAGL1,3,1,4
ENSG00000126003,PLAGL2,4,1,2
ENSG00000104368,PLAT,2,2,2
ENSG00000011422,PLAUR,2,1,1
ENSG00000163803,PLB1,4,2,0
ENSG00000121316,PLBD1,3,4,3
ENSG00000151176,PLBD2,2,4,1
ENSG00000182621,PLCB1,2,4,4
ENSG00000137841,PLCB2,4,4,0
ENSG00000149782,PLCB3,2,3,0
ENSG00000138193,PLCE1,1,0,1
ENSG00000124181,PLCG1,3,2,1
ENSG00000197943,PLCG2,3,0,3
ENSG00000149527,PLCH2,1,2,0
ENSG00000115896,PLCL1,1,1,2
ENSG00000154822,PLCL2,2,3,4
ENSG00000182378,PLCXD1,0,0,2
ENSG00000240891,PLCXD2,0,3,0
ENSG00000129219,PLD2,2,1,1
ENSG00000166428,PLD4,2,0,2
ENSG00000179598,PLD6,2,3,1
ENSG00000178209,PLEC,4,4,1
ENSG00000115956,PLEK,0,0,3
ENSG00000100558,PLEK2,1,1,0
ENSG00000107679,PLEKHA1,3,4,1
ENSG00000169499,PLEKHA2,3,2,1
ENSG00000116095,PLEKHA3,2,1,4
ENSG00000105559,PLEKHA4,2,3,3
ENSG00000052126,PLEKHA5,3,0,0
ENSG00000166689,PLEKHA7,1,1,0
ENSG00000106086,PLEKHA8,0,0,0
ENSG00000021300,PLEKHB1,4,3,0
ENSG00000115762,PLEKHB2,0,3,0
ENSG00000166289,PLEKHF1,4,3,0
ENSG00000175895,PLEKHF2,2,1,3
ENSG00000120278,PLEKHG1,4,4,4
ENSG00000090924,PLEKHG2,1,2,3
ENSG00000126822,PLEKHG3,1,4,1
ENSG00000196155,PLEKHG4,1,1,3
ENSG00000152527,PLEKHH2,1,1,3
ENSG00000104886,PLEKHJ1,4,4,4
ENSG00000225190,PLEKHM1,2,2,1
ENSG00000116786,PLEKHM2,1,0,2
ENSG00000178385,PLEKHM3,4,0,3
ENSG00000023902,PLEKHO1,1,2,3
ENSG00000241839,PLEKHO2,2,3,3
ENSG00000107020,PLGRKT,4,4,4
ENSG00000147872,PLIN2,3,3,0
ENSG00000105355,PLIN3,0,1,1
ENSG00000167676,PLIN4,3,3,0
ENSG00000145632,PLK2,4,4,4
ENSG00000173846,PLK3,3,2,2
ENSG00000142731,PLK4,3,3,3
ENSG00000102934,PLLP,3,0,4
ENSG00000083444,PLOD1,0,3,3
ENSG00000106397,PLOD3,0,3,0
ENSG00000102007,PLP2,0,1,0
ENSG00000147471,PLPBP,3,0,1
ENSG00000067113,PLPP1,2,4,3
ENSG00000147535,PLPP5,3,4,0
ENSG00000205808,PLPP6,4,0,4
ENSG00000120756,PLS1,3,4,4
ENSG00000188313,PLSCR1,1,0,0
ENSG00000100979,PLTP,2,2,3
ENSG00000130300,PLVAP,4,0,0
ENSG00000161381,PLXDC1,0,4,0
ENSG00000120594,PLXDC2,1,0,4
ENSG00000130827,PLXNA3,4,1,0
ENSG00000221866,PLXNA4,2,2,3
ENSG00000196576,PLXNB2,1,2,4
ENSG00000136040,PLXNC1,3,2,3
ENSG00000004399,PLXND1,3,2,2
ENSG00000162877,PM20D1,4,2,3
ENSG00000146281,PM20D2,4,4,3
ENSG00000141682,PMAIP1,4,4,2
ENSG00000183395,PMCH,3,2,0
ENSG00000185664,PMEL,2,2,4
ENSG00000124225,PMEPA1,0,0,2
ENSG00000140464,PML,4,0,2
ENSG00000100417,PMM1,1,2,0
ENSG00000140650,PMM2,0,3,4
ENSG00000109099,PMP22,4,0,3
ENSG00000105819,PMPCB,1,3,4
ENSG00000064933,PMS1,0,4,2
ENSG00000122512,PMS2,2,4,3
ENSG00000163344,PMVK,0,3,2
ENSG00000039650,PNKP,4,2,4
ENSG00000176903,PNMA1,4,4,1
ENSG00000183837,PNMA3,3,2,2
ENSG00000198883,PNMA5,3,4,0
ENSG00000141744,PNMT,1,0,0
ENSG00000198805,PNP,3,3,0
ENSG00000177666,PNPLA2,2,3,4
ENSG00000006757,PNPLA4,3,0,2
ENSG00000032444,PNPLA6,3,0,1
ENSG00000130653,PNPLA7,2,2,3
ENSG00000135241,PNPLA8,3,0,1
ENSG00000108439,PNPO,0,0,3
ENSG00000138035,PNPT1,4,3,1
ENSG00000146278,PNRC1,1,0,0
ENSG00000189266,PNRC2,0,4,0
ENSG00000164087,POC1A,4,0,3
ENSG00000139323,POC1B,2,0,1
ENSG00000152359,POC5,2,1,4
ENSG00000128567,PODXL,3,3,4
ENSG00000114631,PODXL2,1,3,3
ENSG00000101346,POFUT1,2,1,2
ENSG00000186866,POFUT2,1,4,3
ENSG00000143157,POGK,0,1,2
ENSG00000163389,POGLUT1,1,1,0
ENSG00000143442,POGZ,2,0,0
ENSG00000070501,POLB,0,1,1
ENSG00000175482,POLD4,2,2,4
ENSG00000004142,POLDIP2,2,0,4
ENSG00000100227,POLDIP3,1,0,2
ENSG00000148229,POLE3,1,4,2
ENSG00000115350,POLE4,0,1,2
ENSG00000140521,POLG,4,4,0
ENSG00000256525,POLG2,2,0,1
ENSG00000170734,POLH,1,1,1
ENSG00000101751,POLI,3,0,0
ENSG00000122008,POLK,1,4,4
ENSG00000166169,POLL,3,2,0
ENSG00000122678,POLM,1,4,1
ENSG00000051341,POLQ,2,3,3
ENSG00000137054,POLR1E,1,1,3
ENSG00000228049,POLR2J2,1,3,0
ENSG00000147669,POLR2K,0,4,1
ENSG00000177700,POLR2L,0,1,1
ENSG00000255529,POLR2M,3,1,4
ENSG00000058600,POLR3E,0,1,1
ENSG00000113356,POLR3G,0,2,1
ENSG00000121851,POLR3GL,4,0,3
ENSG00000100413,POLR3H,4,3,2
ENSG00000099821,POLRMT,0,1,3
ENSG00000196313,POM121,1,0,0
ENSG00000272391,POM121C,2,2,2
ENSG00000115138,POMC,0,2,3
ENSG00000085998,POMGNT1,0,3,2
ENSG00000144647,POMGNT2,2,3,4
ENSG00000185900,POMK,4,2,2
ENSG00000130714,POMT1,1,4,1
ENSG00000009830,POMT2,0,1,1
ENSG00000146707,POMZP3,3,1,3
ENSG00000105854,PON2,4,1,0
ENSG00000105171,POP4,4,1,4
ENSG00000172336,POP7,0,3,4
ENSG00000121577,POPDC2,0,0,2
ENSG00000127948,POR,0,4,0
ENSG00000102312,PORCN,4,0,3
ENSG00000064835,POU1F1,2,0,4
ENSG00000110777,POU2AF1,4,2,2
ENSG00000028277,POU2F2,0,3,4
ENSG00000137709,POU2F3,3,3,1
ENSG00000185668,POU3F1,0,0,2
ENSG00000184486,POU3F2,0,3,2
ENSG00000198914,POU3F3,4,1,1
ENSG00000196767,POU3F4,4,3,3
ENSG00000152192,POU4F1,2,0,1
ENSG00000151615,POU4F2,2,4,1
ENSG00000091010,POU4F3,3,0,3
ENSG00000204531,POU5F1,3,0,1
ENSG00000212993,POU5F1B,1,2,4
ENSG00000184271,POU6F1,1,1,0
ENSG00000106536,POU6F2,1,0,4
ENSG00000183977,PP2D1,3,4,4
ENSG00000180817,PPA1,0,4,0
ENSG00000138777,PPA2,1,4,4
ENSG00000186951,PPARA,0,1,2
